customer_id,customer_zip_code_prefix,customer_city,customer_state
qz3tbO2pHq1z,18980,Foz Do Iguacu,PR
6pTxpTGGDHrG,4534,Jaguariaiva,PR
TlpgenftftZk,81200,Curitiba,PR
wLl0v8qiwRYj,12995,Sao Paulo,SP
EN56SvoaENFZ,93145,Sao Paulo,SP
kazJzTcTmfVI,91349,Braganca Paulista,SP
uBCly39Lklwi,54250,Belo Horizonte,MG
xagtybePhgMU,48705,Jundiai,SP
mCKcZ9PJnDEP,16430,Juiz De Fora,MG
tJKxmgQ4DBQA,55034,Jacarei,SP
jEmhDYllknJP,11711,Pirapora,MG
qLCRqsB6EIyU,35613,Sao Paulo,SP
PZ6uM7icyrW3,75133,Tres Rios,RJ
itxGTXs38jTq,4150,Guarulhos,SP
JSYnBBfpv5tp,7781,Pelotas,RS
ua2MIrVTIWhR,5619,Manaus,AM
x5OxZHaHIY64,2220,Itajai,SC
z9svjg9VMG0M,17067,Sao Paulo,SP
jA4McrIzMv5s,36772,Fortaleza,CE
gxj1RRO2Hwyc,2077,Santa Maria,RS
egIUvXqrQFeY,37903,Volta Redonda,RJ
ZPXvKWOCdEFI,36974,Sao Paulo,SP
LeZZSHgPnIpj,59135,Valinhos,SP
hKTbjZB3FeTt,53545,Sao Paulo,SP
fjFc57ZLhQYa,47800,Sao Paulo,SP
2HjOoIJauvoK,98200,Guapore,RS
OLvUbh174S6s,3407,Maua,SP
4CLsTNr6kBTi,9400,Curitiba,PR
iU3VKBsMhzzC,15900,Limeira,SP
as8G7wqFXl5v,1328,Goiania,GO
hlXs4h6AhTCq,89830,Brasilia,DF
R2uQjReEN2zo,78028,Betim,MG
lHCR18Ko2dnK,36195,Sao Luis,MA
eWtjQYLhpsTi,1134,Joao Pessoa,PB
dCMjo29iz2rO,58540,Rio De Janeiro,RJ
ze2V5YOg5pUU,35502,Fortaleza,CE
nFofkjTzbAtZ,39350,Cachoeirinha,RS
Q8L4cl878jBY,2033,Sao Paulo,SP
BMZQgnj6PV1X,13236,Trindade,GO
Z18KLS59YrKI,93490,Rio De Janeiro,RJ
udSyCscdDjSB,15460,Americana,SP
QO5ZRQ1Y8I8V,36255,Dois Corregos,SP
syE14cHfBrCp,5402,Cachoeirinha,RS
TMdhZgbEioSU,29048,Sao Paulo,SP
4fqTDtILP1sF,27972,Jose De Freitas,PI
eNxysrczyodc,97105,Porto Alegre,RS
KZHfMyBVuvw0,28390,Hortolandia,SP
apCIW50bKNp8,32180,Sao Paulo,SP
b1peQ9XyEZ6i,13010,Sao Paulo,SP
MAeBcEvacshC,30666,Alto Boa Vista,MT
Fda5MK6adXEV,29158,Ourinhos,SP
s8ep1i9xPjVb,92120,Sao Paulo,SP
NukZQv362TxL,11711,Pirapora,MG
Ql5zQCZEss95,1501,Ubatuba,SP
hrgf0UCJPAsH,46550,Sao Paulo,SP
FMOxQvtgY1tS,29900,Sao Caetano Do Sul,SP
LBEymmQadpj2,89035,Sao Paulo,SP
wRgZglVY84fy,70232,Sertaozinho,SP
Dv2tVKlUMXjr,4846,Guanambi,BA
Fx7SHJTFgfCS,45700,Pindamonhangaba,SP
xKen9DTpHEh3,73340,Sao Goncalo,RJ
RMa3WONyz0xB,13150,Lagarto,SE
SzqoNdKall4Z,38020,Blumenau,SC
SaKtVZtRGQBJ,4727,Bananal,SP
zb6SofSaCTEq,2244,Natal,RN
Il9i95tDtWWx,70387,Sao Paulo,SP
epipSgizT12j,54705,Paco Do Lumiar,MA
OOiBE9Ol6elt,26263,Betim,MG
tue22YmdbAFw,65950,Ponta Grossa,PR
3X1eV8QjLLQJ,90430,Boituva,SP
MROUF7ohNTvk,6473,Belo Horizonte,MG
zhmPVAByT4N6,3279,Salvador,BA
RN9CIbsPu0DI,2733,Alvares Machado,SP
MK8djMsOQhTe,85911,Rio Maria,PA
CS6QtMfL7NbS,8344,Maringa,PR
3jUs0HWqC2ME,4284,Cravinhos,SP
3aQgrSLQ1K3F,39270,Piquete,SP
DFwHzMfNDvKX,32412,Santa Fe Do Sul,SP
4gbxbs1naqLb,15102,Vila Velha,ES
YUb7GieaqPlG,74280,Sao Paulo,SP
Alic7Ofs1ohv,26084,Santo Andre,SP
5YmFYBRRVASA,5330,Palhoca,SC
HjDHJbn9BCrF,5888,Sao Paulo,SP
GP6e0DuMvToY,45455,Praia Grande,SP
iHo2V1IlQtmj,4854,Uberlandia,MG
M0s13M6ZP3wc,29730,Rio Largo,AL
WWPhGUogK3qK,66050,Sao Paulo,SP
GiK4mkB1vEwd,1127,Americana,SP
VAYEpyLCyfOa,16403,Rio De Janeiro,RJ
3LvtlPyck0j8,95670,Sao Paulo,SP
DJnhChEMstNJ,49690,Sao Paulo,SP
mjdXJocntEe0,74605,Mogi Das Cruzes,SP
vwVSaemvuSsJ,1449,Sao Bernardo Do Campo,SP
lfDdhstNIAYp,9422,Salvador,BA
OWFyrFpKKVpH,25912,Campinas,SP
vtpuM4gjC2oz,19410,Curitiba,PR
f9D5pqd3Ma6K,4406,Varjota,CE
wgNtL2s9xTvU,24425,Sao Paulo,SP
4ldh97CVHINB,73730,Sao Bernardo Do Campo,SP
QOyqtddN4sF6,82100,Rio De Janeiro,RJ
RnSIX9p7Fy7Y,12450,Maracanau,CE
yRdhFlMSAX1M,25887,Sao Paulo,SP
FOBPd1V2hfuD,98785,Sao Paulo,SP
UwI0C4g7AX1Y,35550,Sao Paulo,SP
ViaO65BfIDDR,50830,Sao Paulo,SP
jSwQccgv2sOO,83302,Cunha,SP
pUXhOMmww5GD,87250,Sao Jose Do Rio Preto,SP
adTngrjTDhR1,9360,Volta Redonda,RJ
IlmxqBQdX2Jd,58580,Niteroi,RJ
STnymqW42pRs,96490,Belo Horizonte,MG
vQazh0kiwvnr,2203,Atibaia,SP
FLgMX2PCeW9B,3185,Florianopolis,SC
rMSgaVdg3Ipw,12922,Sao Bernardo Do Campo,SP
8tJr4QkG7912,7174,Anapolis,GO
lg0lq4hG4Hl2,13181,Sao Paulo,SP
bTALua2OcluH,22245,Sao Sebastiao Do Paraiso,MG
yOttpD5nHqt0,39875,Marilia,SP
Gz8HRfzvGYXe,3122,Cuiaba,MT
k2ONnTuzq7dM,85740,Barueri,SP
p9fgEfGhsv6B,58225,Piraju,SP
jjaUmRI3nQsO,9651,Rio De Janeiro,RJ
Jfq1bUZ4ros4,5075,Gaspar,SC
0hcjEZNAkUt8,48405,Taubate,SP
WLligZ0JAzkT,5042,Bom Retiro Do Sul,RS
muYkNVhznpUG,70770,Salvador,BA
yAbcm6E77TNz,2720,Sao Paulo,SP
FbGlJVeAyilt,44670,Campinas,SP
bGnUVhROMPh4,76386,Porto Alegre,RS
Cv848pV0uQQn,29062,Sao Paulo,SP
3QJDSCCJJpTj,13013,Acopiara,CE
H6zTIlU1XEBj,44032,Rio De Janeiro,RJ
gyFaw5Rt0BHo,89128,Cascavel,PR
0CW9kPo8z9qf,68798,Osasco,SP
Dt6e93BiPHiS,37589,Lorena,SP
sAZRJKfwVYgh,38415,Rio De Janeiro,RJ
ro3MlrM43R3A,36955,Sao Paulo,SP
Kqnji3Du3zik,45850,Betim,MG
YciOKAk33wyM,27570,Belo Horizonte,MG
SAEzayQX9kpg,1215,Belem,PA
Bdi2GsFIUX3u,90460,Vitoria,ES
gl5OEMz33DBg,65970,Ipora,GO
kzqgGmJR5lab,98280,Salvador,BA
q1u7NEQU2whk,75110,Santa Maria,RS
Rj6ghpdCuJSu,58103,Sao Paulo,SP
FG893MDr9vXm,14990,Diadema,SP
22t9QH44To5b,1203,Uberaba,MG
mBXgSnbPJswb,65550,Sao Carlos,SP
co4nnBKU2s8Y,7190,Jaragua Do Sul,SC
Mbgik5tH5XKS,87308,Belo Horizonte,MG
EZthbBQEHar9,17204,Itamaraju,BA
F4PsD7QJHogw,53320,Videira,SC
54llBKuCoV7w,4371,Sao Paulo,SP
YhtLSoVh5UI9,1106,Sinop,MT
GzjFJVTKTevE,89515,Recife,PE
RVScYUvKGnuc,36974,Sao Paulo,SP
7BQabO7bnes1,57310,Fortaleza,CE
5W3v4vWSBqEW,56580,Ribeirao Preto,SP
2y3yhyWHMbxE,89282,Belo Horizonte,MG
Gj3hqb0FjYk5,87390,Sao Jose Dos Pinhais,PR
SuaXmoFV5zVK,96925,Taboao Da Serra,SP
vfkqsYRGgfiQ,25560,Itupeva,SP
Ig9zudAbN89t,15997,Araxa,MG
e7qrEwb3iPn2,75890,Mage,RJ
STAP6w6zZ158,4326,Guarulhos,SP
DQCjKyOpAEHN,68390,Sao Paulo,SP
eub3qItuJMjE,59550,Caraguatatuba,SP
vKNy5VQ0On8V,9862,Itiuba,BA
cgUrmLkczxVL,99605,Fortaleza,CE
6CXWtiqks3JD,78275,Rio De Janeiro,RJ
pw7ca6ds4hN3,88485,Sao Jose,SC
KhG20H3qBjPX,74030,Sao Vicente,SP
8ucleJ3XQVgp,78710,Mogi Das Cruzes,SP
BkaiScwB32nB,71699,Toledo,PR
NyYi9ca6aQEJ,79134,Belo Horizonte,MG
yvvP8FISWuow,21331,Passo Fundo,RS
EdIWL7s0p177,76450,Muriae,MG
6allPXFPZNLR,6882,Sao Paulo,SP
g8xQpIhVio4I,93044,Cascavel,PR
xWsdJYd5nQ6b,58103,Sao Paulo,SP
igDJeYlsscBh,70716,Sao Paulo,SP
RdPtBezJxgTD,98860,Petropolis,RJ
iLLDRYzczquA,59700,Sao Bernardo Do Campo,SP
sqnSuIPEleld,74366,Sao Bernardo Do Campo,SP
r3PtAFdZTL9x,14815,Sao Paulo,SP
sN1Kd5TKKgwe,4159,Joao Pessoa,PB
BLUW2In8S6PF,70879,Valinhos,SP
Ff6WNvEYX4Cf,7997,Sao Paulo,SP
h8xL53PURQJa,35860,Sao Paulo,SP
2FFTyfHvjOfU,95181,Diamantino,MT
CQOkElSsvtNx,4331,Santa Ines,MA
jI7SYXS83hmV,63106,Sao Paulo,SP
wmUKBwOZoabb,32250,Joao Pessoa,PB
Yu8SKPbBMHNY,19930,Sao Paulo,SP
HIWBjI3ERSbH,66017,Osasco,SP
EdeXUMHjm1F3,2018,Brasilia,DF
2Jqp2OGdbL5Y,45816,Aracatuba,SP
D2xmLKFTL9et,25937,Sao Paulo,SP
VmRhwlKNGDHs,1518,Sao Paulo,SP
UiSuwnOPfkPG,29902,Sao Paulo,SP
dhkB9puPYZCN,69042,Caruaru,PE
nvkJZ0AgOOxr,7260,Sorocaba,SP
9oSzimEt2c0o,1305,Guaratingueta,SP
qqgJS0nmCeme,71930,Sao Paulo,SP
Cna0rsn9DcjL,2420,Campina Da Lagoa,PR
9pxFdAOoVOhh,72460,Diadema,SP
SfjfVyENLctp,93601,Icara,SC
w4cgtBEav41X,26535,Rio De Janeiro,RJ
ZvYwx71I2Z0f,36407,Nova Hartz,RS
aaIuPPGhbHCn,70702,Sao Paulo,SP
JfynhFWiLC4G,66810,Erechim,RS
dAi7L71w31Rx,45920,Sao Paulo,SP
a0QTe4RW5AMc,12510,Sao Paulo,SP
ITetEPqF7yM7,9626,Salvador,BA
18Y2DAPxXMB8,41195,Barra De Sao Francisco,ES
vXLbA5YQxEbr,88015,Recife,PE
04qizmSRabIg,1330,Americana,SP
RaZx49pqQM0H,35424,Itagi,BA
PUPcEAPsZ6MR,75074,Atibaia,SP
Z3YgbTYArSEL,11470,Esteio,RS
PSCJl3RNb3By,57180,Belo Horizonte,MG
M7sauMacGAro,83606,Mococa,SP
4ndEjWv4XTFp,45455,Praia Grande,SP
RXVkTmhCzSGA,23911,Rio De Janeiro,RJ
jEMO2xr3VU69,5303,Sao Paulo,SP
Z7xAaAHs6pqu,83250,Barueri,SP
aj2iQSeJHSwc,1443,Nova Iguacu,RJ
Jl7Uk8j8S2hN,4556,Niteroi,RJ
p4MkxyUwaZ1o,77660,Braganca Paulista,SP
OVkR23cjr4Qs,3063,Rio De Janeiro,RJ
3sbZpHQAUvxd,5095,Americo Brasiliense,SP
0LvqMDlDuE61,82920,Sete Lagoas,MG
gzwWmAAICBqf,26526,Porto Alegre,RS
GlmZ67ekxZBy,59464,Sao Gabriel Da Palha,ES
PGQUa963qkN7,63600,Campinas,SP
kYqyti7KpeIb,60325,Sao Paulo,SP
qVJuizLshArz,9614,Recife,PE
Cf6aWWgHYv8q,35326,Sao Paulo,SP
Xw1Uly616AI4,44061,Lupercio,SP
xGuZhGSh5p6G,33065,Sao Paulo,SP
OSToCbRwH4l5,89111,Campinas,SP
GPFsAPOe2VDH,20531,Franca,SP
dwNQwv1TOklE,29398,Brasilia,DF
bQ6A0XJgeqCH,68580,Maringa,PR
yjanikn8g5Vk,3816,Sao Paulo,SP
CNSwE9PHUqhy,17505,Mairipora,SP
yCqdJEkkQ5ze,62039,Palmeira D Oeste,SP
JwNBz8XvU7nd,78055,Joao Monlevade,MG
Xbwy5yfhViE5,3732,Jeceaba,MG
dhI3zf6KcqkE,79640,Paulinia,SP
nYX2STlyNU9y,54460,Santo Antonio De Posse,SP
NIUXxXlhpNcm,13474,Toropi,RS
JUSLSjpcisDX,77350,Barretos,SP
Eyp0jQPfbmGP,16074,Belo Horizonte,MG
C2XAEg7FIu9Y,73980,Cerqueira Cesar,SP
uvgTbxmiIgPj,72280,Salvador,BA
MddPuwly6Ihs,25922,Belo Horizonte,MG
JYG2IlcuyO4v,49063,Poa,SP
JY95vOEUto2M,21012,Indaiatuba,SP
1HwZOKaNvnWm,1521,Belo Horizonte,MG
3bLjG9e0iYjk,18700,Osasco,SP
XuOQwFsjEIvM,8730,Santo Antonio Do Itambe,MG
K6QaslOncbBw,53610,Sao Jose,SC
gaM4s4GpOQyo,78061,Colatina,ES
MfccZCjwCNJN,76935,Sombrio,SC
KR0NCzYCXQ4t,6700,Guapimirim,RJ
thb3OSCU3pW4,2750,Sao Paulo,SP
izttgbXXqZWP,4915,Palhoca,SC
tglpYtguNeRR,15425,Recife,PE
Wf9s2VlA4YGA,53080,Jundiai,SP
1uT8VouWYWtF,6045,Serra,ES
xwaXhdsf42fu,22776,Vitoria,ES
oXx2qJNNZ7Ny,60842,Novo Cruzeiro,MG
sJ8FFojaLsN9,30570,Belo Horizonte,MG
xiFK4FZRwaHC,5657,Caraguatatuba,SP
KLxG4xTVu5LF,27570,Belo Horizonte,MG
qc6wujKD72Lx,4165,Porto Seguro,BA
Ep5Nzq14P004,74265,Niteroi,RJ
Dd2MTeWvUBs7,36050,Ponte Nova,MG
UDRqyQc0Uri2,32400,Rio De Janeiro,RJ
p2YRNqEnibcz,3912,Itajuba,MG
vTB3Pa14ahek,29108,Jacarei,SP
D3prMbNPNYJq,37561,Piritiba,BA
K647sPJIVT6E,3333,Itatiaia,RJ
yAhKLTnSoDb9,74775,Belo Horizonte,MG
TRI18lLm5L9q,8115,Muriae,MG
AShA3p7DvKLO,65515,Rio De Janeiro,RJ
APnXNJ4GNN7u,5521,Cabo Frio,RJ
j6nmzEGcN05n,88763,Curitiba,PR
Tv1QF0s2aBqM,38050,Sorocaba,SP
codnrluG6hKK,15102,Vila Velha,ES
RYynWjPJQbtJ,41740,Praia Grande,SP
WbCL0mo5Ad7u,12324,Araruama,RJ
MygUaRzui24Y,29163,Tres Rios,RJ
qBrWzG919fmp,12322,Sao Paulo,SP
W0tNHkvUQ2lI,50660,Sao Paulo,SP
gVl55JJOavIa,96445,Brasilia,DF
GQqZJn1Igi8d,34018,Sao Jose Dos Campos,SP
nAORuQAqDfva,12511,Queimados,RJ
dlZSWIY33Yth,13340,Apucarana,PR
eT61HNSUt195,12941,Parnamirim,RN
nlsIBqBaI7jN,79415,Sao Bernardo Do Campo,SP
fT4SAoAkRYI4,97035,Bom Jesus Do Tocantins,PA
bR0lHdpdIZ5G,7786,Rio Branco,AC
aTrKn39LGOai,2963,Guarulhos,SP
xxJoxhedMNvz,2674,Carmo Do Paranaiba,MG
ofPWniNbCVC6,96501,Rio Negro,PR
zhhv7javni5Y,5707,Conselheiro Lafaiete,MG
LIZPwemi7ZxG,15080,Campos Dos Goytacazes,RJ
5SkEoXme9ZLg,23560,Passo Fundo,RS
Dk7Vgqo4lZ5o,66115,Jundiai,SP
sm1cUf5IBtqa,17502,Novo Horizonte,SP
BEOC8ojGGc0U,15690,Carapicuiba,SP
krHtMbJlOKXU,87033,Londrina,PR
KmgO62EuLj4h,13060,Maua,SP
o1wDVI9Blty8,2017,Porto Ferreira,SP
5pYaYU8ydMDZ,3294,Sao Paulo,SP
jCC8d0qtaBpe,89765,Araraquara,SP
Ps83aWkr8oEk,3674,Sao Paulo,SP
IqTJbOBCYwi2,81050,Mogi Das Cruzes,SP
trydZ6Jbyl1t,1136,Blumenau,SC
8JgU4LVyvF1R,2475,Ouro,SC
JPtiuWU8widn,35059,Sao Paulo,SP
4styLyz3wwak,84168,Salvador,BA
bXqMMYX2IYBh,35222,Sorocaba,SP
gLF21obGbiFe,26325,Sao Joao Da Boa Vista,SP
hGrhR6hstQ4J,2185,Jundiai,SP
ZpgJm8DAzeFL,22421,Sao Paulo,SP
RrQEdg9fYIND,26600,Birigui,SP
2cV7DkofljfF,41920,Ribeirao Bonito,SP
vfrBC7TxUM1G,4917,Sao Paulo,SP
JjZ0SWtLW2CS,62680,Sao Paulo,SP
fAhqmpl7kEbR,87290,Nova Itaberaba,SC
krTgwqyylLbm,88025,Serra,ES
l8EAAvVXits4,4266,Sao Paulo,SP
Zav3aS8Mh7Za,45655,Juiz De Fora,MG
Z2UjPXbvr02q,74933,Curitiba,PR
8zlvkJ9mPtWP,75530,Belo Horizonte,MG
MK6p8nUjzsUP,90018,Itumbiara,GO
qfuLpUgg9FnD,9663,Anita Garibaldi,SC
urQhymkpjw5b,22051,Fortaleza,CE
g76t4DvNzM5r,88132,Porto Alegre,RS
zCH8QvLtf9SL,12322,Sao Paulo,SP
Lk1rGXpiQ6TL,13085,Mafra,SC
QNbYjmTwmF71,99150,Sao Paulo,SP
ULVrGr6M85Kl,1238,Curitiba,PR
FVEk6rHAhyYm,65973,Blumenau,SC
iZAGCwpOzBJM,7700,Quata,SP
VfAy4YcSMfXH,15820,Itaguara,MG
Sebplq4PaIlc,46550,Sao Paulo,SP
wm7B3BxNsoUc,31930,Piracicaba,SP
uoRDUCCls0hp,40220,Niteroi,RJ
swKjvKo5Y2WA,68750,Cachoeiro De Itapemirim,ES
w2Xk2ZRDffGw,63590,Cachoeiras De Macacu,RJ
QeMHa1tBm73L,2670,Curitiba,PR
uhCSsK9jK2s1,3925,Sao Bernardo Do Campo,SP
4Kap8SiJN19t,78745,Aluminio,SP
kWQmxql1SQwW,88125,Porto Alegre,RS
A6FDQCLPVBXr,58302,Embu Das Artes,SP
QsBhnRaTrAMM,24451,Sao Bernardo Do Campo,SP
YjZDXEO4moew,3086,Juiz De Fora,MG
wDaaa1RExDJX,50741,Pocos De Caldas,MG
2tHsA8Q1gSvh,75080,Brasilia,DF
L0Mi5R87NBc7,6280,Porto Alegre,RS
iW7ZRQbq16rg,8576,Sao Domingos Do Norte,ES
DN3FCfqluH12,92425,Sao Paulo,SP
H4GRc8ZJaxEw,5205,Curitiba,PR
cW9IAKbDlkzV,72546,Recife,PE
FWts9Co5H6SC,31844,Rio De Janeiro,RJ
uT7OdzT7y0Dn,88130,Araraquara,SP
zuH03sjaSnAZ,59032,Cuiaba,MT
bAw0y3mIHW3E,82220,Muriae,MG
hPeqzuZS2uc7,38840,Sao Paulo,SP
JYUdOuhFksUf,78045,Sao Paulo,SP
Qy5iF97QshEi,1507,Sao Paulo,SP
tKPzs0TVNl4j,39403,Forquilhinha,SC
fyJdgMt2mG5I,23911,Rio De Janeiro,RJ
vPLsF8B6ByzL,5642,Januaria,MG
IL1xXhILQNTY,72602,Santos,SP
FJlNvE78tjD8,85580,Rio De Janeiro,RJ
GCmalqASxqiy,2737,Sao Paulo,SP
W7cwbwAptWZh,25015,Sao Paulo,SP
jtT1NXKkgfsk,96925,Taboao Da Serra,SP
XKD6vikj324A,6045,Serra,ES
pusa0BQtMOu8,37580,Viamao,RS
XhH4pnDtNxYV,23016,Maracaju,MS
fcjmWfEGyhoQ,56760,Sao Carlos,SP
ZkDDW3625uXc,6423,Conselheiro Pena,MG
aOEjSNLFq3Fe,79100,Ourinhos,SP
GAMML2ZfpKaU,16430,Juiz De Fora,MG
S1hVRyxkdFvb,31950,Guarulhos,SP
pvH1AEwX9q4v,88704,Niteroi,RJ
wTrgPdtFbr1T,37140,Pindamonhangaba,SP
aXhIie3hmILb,55880,Lavinia,SP
Vm8yxhymMPpQ,25900,Pindare Mirim,MA
yopNw11DrS3R,28230,Brasilia,DF
zGAwrEozssyv,28040,Belo Horizonte,MG
jQPlMm5czMPO,39928,Caraguatatuba,SP
qYaV7YFER1W0,11542,Sao Paulo,SP
88JW8jIyxY2Q,58338,Nova Iguacu,RJ
nj40c9d2kw8j,94199,Sao Paulo,SP
DUPqRMTQaP0y,1501,Ubatuba,SP
eehwcIEQ1wnd,22753,Rio De Janeiro,RJ
R8Ix75mVIUMX,89211,Leme,SP
MF8Cnu5mWwK4,36525,Curitiba,PR
R8EMuDeWqIRm,5133,Sao Goncalo,RJ
WDH66rOmGRB1,81290,Valenca,BA
9c4Ejzo9uL7E,69912,Pedregulho,SP
E5MP35OfYmhy,60020,Sao Paulo,SP
PvVuiE9QdNvz,35530,Rio De Janeiro,RJ
uI8r2tI1nvs3,38406,Sao Lourenco,MG
wIsHEYe4NW6i,88865,Campinas,SP
nA0uK56hNaaF,63680,Sao Paulo,SP
ohEslyxdyFIk,22260,Sao Paulo,SP
5iLglTDVOtpo,54250,Belo Horizonte,MG
ks7vTZIqs3yE,72622,Brasilia,DF
dsXSAs776XVb,33200,Contagem,MG
5roKp263Ti5S,28899,Navegantes,SC
OnAvy9eyI6YY,13044,Niteroi,RJ
5fymYrtBUYD2,23547,Aracoiaba Da Serra,SP
PmUStyIgcDYN,65630,Ibipora,PR
Ouru20WoVaY8,13414,Mogi Das Cruzes,SP
OsXmBHMGkW37,32604,Guarulhos,SP
DfEr8REnAKjo,15285,Brasilia,DF
tdc9sqvOUgGV,74367,Guaruja,SP
AsOdemLbv3T8,18681,Pouso Alegre,MG
bYomOjUhx8AL,49080,Sao Paulo,SP
3tJlixTTS0r8,96150,Sao Paulo,SP
lU3NLf4mYeJL,17670,Itapetinga,BA
ZQjhxhPKflKN,17502,Novo Horizonte,SP
lLns7Y7z1EkY,19050,Belo Horizonte,MG
JUcQXOatFm2f,9760,Garopaba,SC
Jh3jpJcIxkXH,5335,Taboao Da Serra,SP
8c5cUM6xmssm,3342,Upanema,RN
uJz8PHuKNZIO,2347,Juiz De Fora,MG
1LOCpXxatNHr,13603,Ribeirao Preto,SP
qeqWVyN0pRA1,3988,Mesquita,RJ
dEeLZaQRuqKu,50721,Ribeirao Pires,SP
jWxI5pb3Qaeg,23067,Curitiba,PR
IMBfh2nQnLH6,46490,Sao Tiago,MG
A7pIMsNlxauU,4432,Brasilia,DF
BCVMoOabe9ua,79134,Belo Horizonte,MG
fjhR1hWuaLE9,39210,Rio De Janeiro,RJ
k02Kgz9WptXZ,55410,Jundiai,SP
lFUhmsBt0kC4,9785,Jundiai,SP
6Q50q9gT3uLP,83203,Porto Alegre,RS
ey4kFfuMVMC4,79556,Goiania,GO
PtbiQ6fNgDwE,60010,Belo Horizonte,MG
W4lYGfUkLy4M,96214,Itapema,SC
JcEQg8QE5CDY,86385,Bonito,PE
NrDHi7Wh3D4o,45455,Praia Grande,SP
AbZGM5BH54Kv,35590,Angicos,RN
HEreyco5T6H3,70648,Sao Paulo,SP
EjPhuCmbZth5,76560,Varzea Paulista,SP
CvO9lxGES3sg,92323,Santos,SP
GKteJF6S3bTI,60356,Uberaba,MG
zcCerLOb3zCv,88053,Cascavel,PR
gfWRAoN68Sax,91180,Rio De Janeiro,RJ
VKQ8JTkaH3HD,60120,Rio De Janeiro,RJ
VIMcJLRIb7ip,41350,Brasilia,DF
DWXp5MTYw4Tz,76450,Muriae,MG
1xET9wqb92Nk,7070,Goiania,GO
UpawLrVu7TvR,6310,Rio De Janeiro,RJ
nBTnk5Zgk2rE,17066,Votorantim,SP
H8lXl6GTAZyX,82015,Rio De Janeiro,RJ
Dmf1GRXoIruC,31365,Campinas,SP
NQP7KJg82czi,37130,Dores De Campos,MG
yi9m7dIoHBdv,86805,Canoas,RS
anXXKYyGkb8U,70763,Santa Barbara D'Oeste,SP
0Ps83BMU8vZG,28460,Carapicuiba,SP
Z1NoJeayft7T,35502,Fortaleza,CE
7IsffJ74dwRf,47800,Sao Paulo,SP
RKiV2z9aREjW,49270,Limeira,SP
ix3DbTM0BnrF,57022,Sao Paulo,SP
amXs3u1vulqS,2219,Sao Paulo,SP
1X44B7nEzTtH,88050,Caruaru,PE
IBOneuL05h6p,59067,Santo Antonio Do Sudoeste,PR
NyDLF6kCICs1,9330,Varzea Paulista,SP
MWilHC5MhUqN,62190,Niteroi,RJ
dIYh0uwZcDJO,17670,Itapetinga,BA
dfRuHWthK2zw,5186,Lagoa Da Confusao,TO
fUvmjTgH48bN,89520,Artur Nogueira,SP
zYzUTBFtHVWv,89490,Rio De Janeiro,RJ
lFVl8EPd9kIH,68025,Paraguacu,MG
LWlJwe2jskNP,36620,Sao Paulo,SP
6sgM7M5XqDsa,9856,Piata,BA
f9yphjOznodU,4760,Belem,PA
HStGvrgsaizr,15995,Sao Paulo,SP
RO0POITSoyRV,36152,Mage,RJ
VUyPWhDzCL2V,75901,Sao Paulo,SP
S1xY1X5N6Lne,44082,Sao Paulo,SP
MsumBpXDLsJG,17600,Sao Paulo,SP
O9G9lUeZ2gzw,5785,Vitoria,ES
YixcevY4vtZh,1243,Rio De Janeiro,RJ
6jKB7qNr8UPF,65235,Itatiba,SP
dBVeOPpxoh7H,33930,Rio De Janeiro,RJ
bHdPmBKu0hgH,48520,Leopoldina,MG
1Bbqdrfq5N1t,22220,Comendador Levy Gasparian,RJ
xTZxp8mRh86T,9895,Mossoro,RN
RDn1bOpjLNdh,25925,Sao Paulo,SP
FQea9vfgZPv9,18277,Maceio,AL
VBhrPiKGk4oc,95088,Sao Paulo,SP
NZ4zUcLmaNY3,4141,Gravatai,RS
pYmsUUM0Vr2i,64803,Porto Alegre,RS
b0n6ommNlxY2,98789,Capinzal,SC
v6TcvvOvSYsG,35730,Sao Paulo,SP
neRcQYyKHasH,71996,Salesopolis,SP
ChBX76WCSlFs,74367,Guaruja,SP
gB6vNK9yOFBT,33823,Curitiba,PR
PXSKgbGDraEf,4455,Serra,ES
FvjpBtQZY1EI,55152,Joinville,SC
ouENDINkqHaQ,4282,Rio De Janeiro,RJ
DkA7TcqYcZRA,8589,Sao Paulo,SP
6yueKq48nNqr,29126,Fraiburgo,SC
rEPYufMJ0snO,4950,Bandeirantes,PR
eUZDoUaq2YDn,68505,Morrinhos,GO
CG11TBMACm2O,25261,Sao Joao De Meriti,RJ
i30q22AFSfSi,64051,Cedral,SP
RJ0Ff1nztzuG,89066,Sao Paulo,SP
m9V9sKAkXxpb,59182,Cotia,SP
ADlUgoYF4pnQ,45603,Camboriu,SC
qUFqtoVvNFcn,36568,Jaragua Do Sul,SC
Ih0gpveGQQkS,59631,Sao Goncalo,RJ
r8c5kJxBr4lP,97547,Sao Paulo,SP
DsjTOFToI038,90410,Chapada,RS
fBrCFIebNzxf,21870,Uberlandia,MG
EG1FovzxR3dh,26535,Rio De Janeiro,RJ
wSxbhYmayg4n,65040,Mariana,MG
dLPMpTu1wcqg,69079,Cafelandia,PR
685Mdie4Ze3a,14061,Sao Paulo,SP
UD5M4hsHAksN,56280,Sao Paulo,SP
FOE8OcUeaW8O,2422,Sumare,SP
h31n3hH8uVtp,29121,Imperatriz,MA
p83C82AzgxPb,17450,Cascavel,PR
980YZXcXXUPP,4461,Joinville,SC
